STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/5/1970,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",75,",,0",46,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/6/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",73,",,0",52,",,0",61,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/7/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",65,",,0",39,",,0",64,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/8/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",44,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/9/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",59,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/10/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",64,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/11/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",68,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/12/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",60,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/13/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",61,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/14/1970,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",89,",,0",64,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/15/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",56,",,0",67,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/16/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",76,",,0",58,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/17/1970,,,,,0.64,",,0,1800",0,",,0,",0,",,0,",73,",,0",52,",,0",57,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/18/1970,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",70,",,0",45,",,0",68,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/19/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",48,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/20/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",57,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/21/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",57,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/22/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",57,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/23/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",64,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/24/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",67,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/25/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",63,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/26/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",63,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/27/1970,,,,,0.4,",,0,1800",0,",,0,",0,",,0,",83,",,0",67,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/28/1970,,,,,0.62,",,0,1800",0,",,0,",0,",,0,",81,",,0",62,",,0",73,",I,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/29/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",71,",I,0",50,",,0",69,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/30/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",75,",,0",55,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,5/31/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",55,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/1/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",64,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/2/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",66,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/3/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",66,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/4/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",64,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/5/1970,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",87,",,0",67,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/6/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",61,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/7/1970,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",84,",,0",59,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/8/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",54,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/9/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",54,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/10/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",59,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/11/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",61,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/12/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",94,",,0",62,",,0",90,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/13/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/14/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",80,",,0",53,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/15/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",78,",,0",55,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/16/1970,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",88,",,0",65,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/17/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",70,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/18/1970,,,,,0,"T,,0,1800",0,",,0,",0,",,0,",97,",,0",72,",,0",95,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/19/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",97,",,0",69,",,0",94,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/20/1970,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",97,",,0",69,",,0",94,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/21/1970,,,,,0.38,",,0,1800",0,",,0,",0,",,0,",94,",,0",65,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/22/1970,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",86,",,0",69,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/23/1970,,,,,0.13,",,0,1800",0,",,0,",0,",,0,",82,",,0",66,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/24/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",56,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/25/1970,,,,,0.63,",,0,1800",0,",,0,",0,",,0,",90,",,0",64,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/26/1970,,,,,1.02,",,0,1800",0,",,0,",0,",,0,",83,",,0",67,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/27/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",68,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/28/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",79,",,0",55,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/29/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",53,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,6/30/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",64,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/1/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",69,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/2/1970,,,,,1.46,",,0,1800",0,",,0,",0,",,0,",86,",,0",66,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/3/1970,,,,,0.04,",,0,1800",0,",,0,",0,",,0,",88,",,0",68,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/4/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",94,",,0",74,",,0",89,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/5/1970,,,,,1.03,",,0,1800",0,",,0,",0,",,0,",89,",,0",67,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/6/1970,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",82,",,0",62,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/7/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",60,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/8/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",61,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/9/1970,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",87,",,0",70,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/10/1970,,,,,2.15,",,0,1800",0,",,0,",0,",,0,",81,",,0",68,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/11/1970,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",86,",,0",67,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/12/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",66,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/13/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",66,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/14/1970,,,,,0.03,",,0,1800",0,",,0,",0,",,0,",83,",,0",62,",,0",72,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/15/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",68,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/16/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",74,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/17/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",65,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/18/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",61,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/19/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",65,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/20/1970,,,,,0.17,",,0,1800",0,",,0,",0,",,0,",90,",,0",66,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/21/1970,,,,,0.14,",,0,1800",0,",,0,",0,",,0,",72,",,0",63,",,0",65,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/22/1970,,,,,0.54,",,0,1800",0,",,0,",0,",,0,",78,",,0",62,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/23/1970,,,,,2.2,",,0,1800",0,",,0,",0,",,0,",80,",,0",69,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/24/1970,,,,,0.1,",,0,1800",0,",,0,",0,",,0,",85,",,0",69,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/25/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",69,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/26/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",69,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/27/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",65,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/28/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",68,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/29/1970,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",90,",,0",71,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/30/1970,,,,,0.06,",,0,1800",0,",,0,",0,",,0,",86,",,0",72,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,7/31/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",71,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/1/1970,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",93,",,0",70,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/2/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",70,",,0",91,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/3/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",65,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/4/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",56,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/5/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",54,",,0",80,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/6/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",47,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/7/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",63,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/8/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",63,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/9/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",64,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/10/1970,,,,,0.27,",,0,1800",0,",,0,",0,",,0,",78,",,0",69,",,0",71,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/11/1970,,,,,0.17,",,0,1800",0,",,0,",0,",,0,",84,",,0",67,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/12/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",63,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/13/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",64,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/14/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",65,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/15/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",66,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/16/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",68,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/17/1970,,,,,0.07,",,0,1800",0,",,0,",0,",,0,",89,",,0",71,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/18/1970,,,,,0.44,",,0,1800",0,",,0,",0,",,0,",87,",,0",68,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/19/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",69,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/20/1970,,,,,0.2,",,0,1800",0,",,0,",0,",,0,",90,",,0",70,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/21/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",72,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/22/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",86,",,0",63,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/23/1970,,,,,1.01,",,0,1800",0,",,0,",0,",,0,",86,",,0",69,",,0",76,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/24/1970,,,,,0.05,",,0,1800",0,",,0,",0,",,0,",84,",,0",69,",,0",81,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/25/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",63,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/26/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",85,",,0",77,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/27/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",88,",,0",61,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/28/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",65,",,0",82,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/29/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",65,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/30/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",93,",,0",66,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,8/31/1970,,,,,0.02,",,0,1800",0,",,0,",0,",,0,",93,",,0",71,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/1/1970,,,,,0.01,",,0,1800",0,",,0,",0,",,0,",82,",,0",63,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/2/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",55,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/3/1970,,,,,0.29,",,0,1800",0,",,0,",0,",,0,",86,",,0",62,",,0",84,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/4/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",75,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/5/1970,,,,,0.35,",,0,1800",0,",,0,",0,",,0,",90,",,0",70,",,0",87,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/6/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",66,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/7/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",60,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/8/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",81,",,0",57,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/9/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",84,",,0",62,",,0",78,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/10/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",70,",,0",86,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/11/1970,,,,,0.46,",,0,1800",0,",,0,",0,",,0,",86,",,0",69,",,0",73,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/12/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",57,",,0",77,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/13/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",83,",,0",57,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/14/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",87,",,0",59,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/15/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",63,",,0",83,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/16/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",92,",,0",67,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/17/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",90,",,0",67,",,0",79,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/18/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",91,",,0",70,",,0",88,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/19/1970,,,,,0.15,",,0,1800",0,",,0,",0,",,0,",88,",,0",67,",,0",75,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/20/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",82,",,0",57,",,0",74,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/21/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",89,",,0",60,",,0",85,",,0,1800"
USC00449151,"WILLIAMSBURG 2 N, VA US",37.3017,-76.7039,21.3,9/22/1970,,,,,0,",,0,1800",0,",,0,",0,",,0,",95,",,0",68,",,0",90,",,0,1800"
